id,пол,возраст,предпочтение,пройденные_курсы,количество_курсов,оценка
1027,Ж,22,Маркетинг и продажи,1С: Управление торговлей,9,1
1027,Ж,22,Маркетинг и продажи,Академия продаж. Менеджер по продажам,9,10
1027,Ж,22,Маркетинг и продажи,Копирайтинг для социальных сетей,9,9
1027,Ж,22,Маркетинг и продажи,ОСНОВЫ БРЕНДИНГА,9,10
1027,Ж,22,Маркетинг и продажи,ЕГЭ по математике 2025 профильный: № 18 (задача с параметром),9,1
1027,Ж,22,Маркетинг и продажи,Курс по Adobe Illustrator - с нуля до результата,9,9
1028,Ж,40,Маркетинг и продажи,1С: Управление торговлей,17,6
1028,Ж,40,Маркетинг и продажи,IBaza Analytics | Аналитика и исследования Целевой аудитории,17,3
1028,Ж,40,Маркетинг и продажи,Power bi и язык DAX. Базовый уровень. Упор на маркетинг и ecom,17,10
1028,Ж,40,Маркетинг и продажи,Маркетплейсы,17,10
1028,Ж,40,Маркетинг и продажи,"Продвижение в социальных сетях с помощью Reels ""от А до Я""",17,9
1028,Ж,40,Маркетинг и продажи,Пользователь Битрикс24,17,10
1028,Ж,40,Маркетинг и продажи,ОСНОВЫ БРЕНДИНГА,17,10
1028,Ж,40,Маркетинг и продажи,Управление продажами. Основы.,17,10
1028,Ж,40,Маркетинг и продажи,"Пакет курсов: Основы SMM в Instagram* + Reels ""от А до Я""",17,10
1028,Ж,40,Маркетинг и продажи,Простой дашборд DataLens для Tg Ads за 15 минут,17,10
1028,Ж,40,Маркетинг и продажи,Технология продаж - просто о сложном,17,10
1028,Ж,40,Маркетинг и продажи,Академия продаж. Менеджер по продажам,17,1
1028,Ж,40,Маркетинг и продажи,Внедрение CRM Битрикс24 без программиста,17,10
1028,Ж,40,Маркетинг и продажи,Работа в графическом редакторе Gimp,17,6
1028,Ж,40,Маркетинг и продажи,Unity Базовый курс 3D,17,10
1028,Ж,40,Маркетинг и продажи,Как создавать кисти в Procreate,17,10
1028,Ж,40,Маркетинг и продажи,Дизайн и визуальные составляющие социальных сетей,17,8
1029,М,39,Языки программирования,"""Поколение Python"": курс для начинающих",14,10
